ID	COMPOUND_ID	CREATED_ON	DATATYPE_ID	DATATYPE	TEXT
1965	67518	2014-10-17	67518	General	Suggested Classification:  ISA:indolizines(CHEBI:38485); ISA:benzenetriol(CHEBI:22707); ISA:indoles(CHEBI:24828); ISA:quinuclidines(CHEBI:26518); ISA:methoxybenzene(CHEBI:51683); ISA:aromatic ether(CHEBI:35618); ISA:aralkylamine(CHEBI:18000); ISA:oxacycle(CHEBI:38104); ISA:imidate(CHEBI:52479); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:piperidines(CHEBI:26151); ISA:tertiary amine(CHEBI:32876); ISA:dipolar compound(CHEBI:51151); ISA:ether(CHEBI:25698);
1966	67522	2014-10-17	67522	General	Suggested Classification:  ISA:macrolide(CHEBI:25106); ISA:lactam(CHEBI:24995); ISA:keratan 6'-sulfate(CHEBI:18331); ISA:azamacrocycle(CHEBI:52898); ISA:alpha-amino acid ester(CHEBI:46874); ISA:styrenes(CHEBI:26799); ISA:carboxamide(CHEBI:37622); ISA:carboxylic ester(CHEBI:33308); ISA:lactone(CHEBI:25000); ISA:ether(CHEBI:25698); ISA:monocarboxylic acid(CHEBI:25384); ISA:carboxylic acid(CHEBI:33575); ISA:amine(CHEBI:32952); ISA:carbonyl compound(CHEBI:36586);
1967	67542	2014-10-17	67542	General	Suggested Classification:  ISA:peptide(CHEBI:16670); ISA:keratan 6'-sulfate(CHEBI:18331); ISA:azamacrocycle(CHEBI:52898); ISA:aralkylamine(CHEBI:18000); ISA:benzenes(CHEBI:22712); ISA:carboxamide(CHEBI:37622); ISA:amino alcohol(CHEBI:22478); ISA:polyol(CHEBI:26191); ISA:secondary alcohol(CHEBI:35681); ISA:lactam(CHEBI:24995); ISA:tertiary amine(CHEBI:32876); ISA:carboxylic acid(CHEBI:33575); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);
1968	67575	2014-10-17	67575	General	Suggested Classification:  ISA:N-glycosyl compound(CHEBI:21731); ISA:organonitrogen compound(CHEBI:35352); ISA:organooxygen compound(CHEBI:36963); HFP:beta-amino acid(CHEBI:33706); ISA:piperidones(CHEBI:48589); ISA:delta-lactam(CHEBI:77727); ISA:monosaccharide(CHEBI:35381); ISA:oxanes(CHEBI:46942); ISA:fatty amide(CHEBI:29348); ISA:carbamate ester(CHEBI:23003); ISA:imidazolidines(CHEBI:38261); ISA:guanidines(CHEBI:24436); ISA:polyol(CHEBI:26191); ISA:carboxamide(CHEBI:37622); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic ester(CHEBI:33308); ISA:carboxylic acid(CHEBI:33575); ISA:ether(CHEBI:25698); ISA:dipolar compound(CHEBI:51151); ISA:carbonyl compound(CHEBI:36586); ISA:alkylamine(CHEBI:13759);
1969	67580	2014-10-17	67580	General	Suggested Classification:  ISA:macrolide(CHEBI:25106); ISA:organooxygen compound(CHEBI:36963); HFP:tetracarboxylic acid(CHEBI:35742); ISA:cinnamate ester(CHEBI:36087); ISA:glycoside(CHEBI:24400); ISA:olefinic compound(CHEBI:78840); ISA:styrenes(CHEBI:26799); ISA:fatty acid ester(CHEBI:35748); ISA:oxanes(CHEBI:46942); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:lactone(CHEBI:25000); ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);
1973	67601	2014-10-17	67601	General	Suggested Classification:  ISA:phenols(CHEBI:33853); ISA:pyridines(CHEBI:26421); ISA:organonitrogen compound(CHEBI:35352); ISA:aromatic alcohol(CHEBI:33854); ISA:organic anion(CHEBI:25696);
1974	67602	2014-10-17	67602	General	Suggested Classification:  ISA:methoxybenzene(CHEBI:51683); ISA:aromatic ether(CHEBI:35618); ISA:pyridinium ion(CHEBI:50334); ISA:organic salt(CHEBI:24868); ISA:organonitrogen compound(CHEBI:35352); ISA:organic cation(CHEBI:25697);
1975	67605	2014-10-17	67605	General	Suggested Classification:  ISA:pyridines(CHEBI:26421); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:organonitrogen compound(CHEBI:35352); ISA:organic anion(CHEBI:25696);
1976	67607	2014-10-17	67607	General	Suggested Classification:  ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:thiocarboxylic ester(CHEBI:26959); ISA:ether(CHEBI:25698); ISA:organic sulfide(CHEBI:16385); ISA:carboxylic acid(CHEBI:33575); ISA:primary alcohol(CHEBI:15734);
1977	67609	2014-10-17	67609	General	Suggested Classification:  ISA:fatty acid(CHEBI:35366); ISA:ether(CHEBI:25698); ISA:unsaturated fatty acid(CHEBI:27208); ISA:monocarboxylic acid(CHEBI:25384); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352); ISA:carbonyl compound(CHEBI:36586);
1978	66450	2014-10-17	66450	General	Suggested Classification:  ISA:furofuran(CHEBI:47790); ISA:oxolanes(CHEBI:26912); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:carboxylic ester(CHEBI:33308); ISA:epoxide(CHEBI:32955); ISA:monocarboxylic acid(CHEBI:25384); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:carbonyl compound(CHEBI:36586);
1979	66471	2014-10-17	66471	General	Suggested Classification:  ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191);
1980	66481	2014-10-17	66481	General	Suggested Classification:  ISA:cyclohexanones(CHEBI:23482); ISA:oxolanes(CHEBI:26912); ISA:ether(CHEBI:25698); ISA:hydroxylamines(CHEBI:24709);
1982	66713	2014-10-17	66713	General	Suggested Classification:  ISA:peroxol(CHEBI:35924); ISA:epoxide(CHEBI:32955); ISA:ether(CHEBI:25698);
1983	66716	2014-10-17	66716	General	Suggested Classification:  ISA:epoxide(CHEBI:32955); ISA:ether(CHEBI:25698);
1984	66717	2014-10-17	66717	General	Suggested Classification:  ISA:amino acid amide(CHEBI:22475); ISA:fatty amide(CHEBI:29348); ISA:carboxamide(CHEBI:37622); ISA:organonitrogen compound(CHEBI:35352); ISA:carboxylic acid(CHEBI:33575); ISA:amine(CHEBI:32952); ISA:aldehyde(CHEBI:17478);
1985	66722	2014-10-17	66722	General	Suggested Classification:  ISA:secondary alcohol(CHEBI:35681);
1987	66726	2014-10-17	66726	General	Suggested Classification:  ISA:cyclohexanones(CHEBI:23482); ISA:piperidines(CHEBI:26151); ISA:carboxylic ester(CHEBI:33308); ISA:tertiary amine(CHEBI:32876); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352);
1988	66729	2014-10-17	66729	General	Suggested Classification:  ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:lactone(CHEBI:25000); ISA:organooxygen compound(CHEBI:36963);
1989	66731	2014-10-17	66731	General	Suggested Classification:  ISA:tetralins(CHEBI:36786); ISA:indoles(CHEBI:24828); ISA:benzodioxoles(CHEBI:38298); ISA:cyclohexanones(CHEBI:23482); ISA:aralkylamine(CHEBI:18000); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:oxolanes(CHEBI:26912); ISA:tertiary amine(CHEBI:32876); ISA:ether(CHEBI:25698); ISA:acetal(CHEBI:59769);
1990	66735	2014-10-17	66735	General	Suggested Classification:  ISA:carboxylic ester(CHEBI:33308); ISA:beta-hydroxy ketone(CHEBI:55380); ISA:enone(CHEBI:51689); ISA:2-oxo aldehyde(CHEBI:27659); ISA:olefinic compound(CHEBI:78840); HFP:acrylic acid(CHEBI:18308); ISA:enol ether(CHEBI:47985); ISA:secondary alcohol(CHEBI:35681); ISA:organonitrogen compound(CHEBI:35352); ISA:ether(CHEBI:25698);
1991	66739	2014-10-17	66739	General	Suggested Classification:  ISA:1-benzopyran(CHEBI:38443); ISA:pyranone(CHEBI:37963); ISA:phenols(CHEBI:33853); ISA:Acyloin(CHEBI:2468); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:ketone(CHEBI:17087); ISA:tertiary alcohol(CHEBI:26878); ISA:lactone(CHEBI:25000); ISA:organonitrogen compound(CHEBI:35352); ISA:aromatic alcohol(CHEBI:33854);
1992	66758	2014-10-17	66758	General	Suggested Classification:  ISA:aralkylamine(CHEBI:18000); ISA:tertiary amine(CHEBI:32876); ISA:organic heterocyclic compound(CHEBI:24532);
1993	66767	2014-10-17	66767	General	Suggested Classification:  ISA:hydroxybenzoic acid(CHEBI:24676); ISA:monochlorophenol(CHEBI:38857); ISA:resorcinols(CHEBI:33572); ISA:organochlorine compound(CHEBI:36683); ISA:enol(CHEBI:33823); ISA:enone(CHEBI:51689); ISA:furans(CHEBI:24129); ISA:enol ether(CHEBI:47985); ISA:lactone(CHEBI:25000); ISA:carboxylic ester(CHEBI:33308); ISA:polyol(CHEBI:26191); ISA:ether(CHEBI:25698); ISA:epoxide(CHEBI:32955); ISA:monocarboxylic acid(CHEBI:25384); ISA:carbonyl compound(CHEBI:36586); ISA:aromatic alcohol(CHEBI:33854);
1994	66769	2014-10-17	66769	General	Suggested Classification:  ISA:cyclohexanones(CHEBI:23482); ISA:monocarboxylic acid(CHEBI:25384); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352);
1995	66770	2014-10-17	66770	General	Suggested Classification:  ISA:polyol(CHEBI:26191); ISA:secondary alcohol(CHEBI:35681); ISA:organic heterocyclic compound(CHEBI:24532); ISA:sulfinic acid derivative(CHEBI:37784);
1996	66778	2014-10-17	66778	General	Suggested Classification:  ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:secondary alcohol(CHEBI:35681); ISA:cyclic ketone(CHEBI:3992); ISA:organic heterocyclic compound(CHEBI:24532);
1997	66779	2014-10-17	66779	General	Suggested Classification:  ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:secondary alcohol(CHEBI:35681); ISA:cyclic ketone(CHEBI:3992); ISA:organic heterocyclic compound(CHEBI:24532);
1998	66781	2014-10-17	66781	General	Suggested Classification:  ISA:cholanoid(CHEBI:36078); ISA:3-oxo steroid(CHEBI:47788); ISA:3-oxo Delta(1)-steroid(CHEBI:20156); ISA:7-hydroxy steroid(CHEBI:36844); ISA:steroid(CHEBI:35341); ISA:monosaccharide(CHEBI:35381); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:oxolanes(CHEBI:26912); ISA:tertiary alcohol(CHEBI:26878); ISA:cyclic ketone(CHEBI:3992); ISA:polyol(CHEBI:26191); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681); ISA:acetal(CHEBI:59769);
1999	66787	2014-10-17	66787	General	Suggested Classification:  ISA:tetralins(CHEBI:36786); ISA:benzoxazole(CHEBI:46700); ISA:toluenes(CHEBI:27024); ISA:oxazole(CHEBI:35790); ISA:organonitrogen compound(CHEBI:35352); ISA:organooxygen compound(CHEBI:36963);
2000	66789	2014-10-17	66789	General	Suggested Classification:  ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:lactam(CHEBI:24995); ISA:carboxamide(CHEBI:37622); ISA:enamine(CHEBI:47989); ISA:carboxylic acid(CHEBI:33575); ISA:carbonyl compound(CHEBI:36586);
2001	66791	2014-10-17	66791	General	Suggested Classification:  ISA:pyrimidines(CHEBI:39447); ISA:imidazoles(CHEBI:24780); ISA:cyclic ketone(CHEBI:3992); ISA:polyol(CHEBI:26191); ISA:organonitrogen compound(CHEBI:35352); ISA:aromatic alcohol(CHEBI:33854);
2002	66833	2014-10-17	66833	General	Suggested Classification:  ISA:benzoate ester(CHEBI:36054); ISA:benzyl ether(CHEBI:59859); ISA:carbonyl compound(CHEBI:36586); ISA:oxacycle(CHEBI:38104); ISA:dicarboxylic acid(CHEBI:35692); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:oxolanes(CHEBI:26912); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352);
2003	66834	2014-10-17	66834	General	Suggested Classification:  ISA:benzoate ester(CHEBI:36054); ISA:benzyl ether(CHEBI:59859); ISA:carbonyl compound(CHEBI:36586); ISA:oxacycle(CHEBI:38104); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:oxolanes(CHEBI:26912); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352);
2004	65405	2020-01-13	65405	General	The stereochemistry at position 2 of the oxaspiro ring is unknown according to PMID:18260638. The optical rotation of this compound is opposite to that of amomol A (CHEBI:65404).
2005	67279	2014-10-17	67279	General	Suggested Classification:  ISA:sesquiterpenoid(CHEBI:26658); ISA:hydroxytoluene(CHEBI:24751); ISA:resorcinols(CHEBI:33572); ISA:p-quinone(CHEBI:25830); ISA:aromatic ketone(CHEBI:76224); ISA:toluenes(CHEBI:27024); ISA:enol(CHEBI:33823); ISA:enone(CHEBI:51689); ISA:enol ether(CHEBI:47985); ISA:polyol(CHEBI:26191); ISA:organic heterocyclic compound(CHEBI:24532); ISA:aromatic alcohol(CHEBI:33854);
2008	65535	2014-10-17	65535	General	Suggested Classification:  ISA:monoterpenoid(CHEBI:25409); ISA:quinolines(CHEBI:26513); ISA:aromatic ketone(CHEBI:76224); ISA:aralkylamine(CHEBI:18000); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enamine(CHEBI:47989); ISA:lactam(CHEBI:24995); ISA:carboxamide(CHEBI:37622); ISA:carboxylic acid(CHEBI:33575);
2009	65555	2014-10-17	65555	General	Suggested Classification:  ISA:chromenes(CHEBI:23232); ISA:1-benzopyran(CHEBI:38443); ISA:pyranone(CHEBI:37963); ISA:aromatic ether(CHEBI:35618); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:secondary alcohol(CHEBI:35681); ISA:lactone(CHEBI:25000);
2010	65641	2014-10-17	65641	General	Suggested Classification:  ISA:lignan(CHEBI:25036); ISA:lactone(CHEBI:25000); ISA:naphthofuran(CHEBI:39270); ISA:biphenyls(CHEBI:22888); ISA:naphthols(CHEBI:25392); ISA:hydroxybenzoic acid(CHEBI:24676); ISA:2-benzofurans(CHEBI:38831); ISA:benzodioxoles(CHEBI:38298); ISA:methoxybenzene(CHEBI:51683); ISA:phenols(CHEBI:33853); ISA:aromatic ether(CHEBI:35618); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:polyol(CHEBI:26191); ISA:carboxylic ester(CHEBI:33308); ISA:monocarboxylic acid(CHEBI:25384); ISA:acetal(CHEBI:59769); ISA:aromatic alcohol(CHEBI:33854); ISA:carbonyl compound(CHEBI:36586); ISA:organic anion(CHEBI:25696);
2011	65659	2014-10-17	65659	General	Suggested Classification:  ISA:cyclohexanones(CHEBI:23482); ISA:tertiary alcohol(CHEBI:26878); ISA:organic hydroxy compound(CHEBI:33822);
2012	65876	2014-10-17	65876	General	Suggested Classification:  ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:tertiary alcohol(CHEBI:26878); ISA:enoate ester(CHEBI:51702); ISA:secondary alcohol(CHEBI:35681); ISA:ketone(CHEBI:17087); ISA:monocarboxylic acid(CHEBI:25384); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352);
2016	67904	2014-10-17	67904	General	Suggested Classification:  ISA:cyclic peptide(CHEBI:23449); ISA:indoles(CHEBI:24828); ISA:aralkylamine(CHEBI:18000); ISA:pyrroles(CHEBI:26455); ISA:benzenes(CHEBI:22712); ISA:dicarboxylic acid(CHEBI:35692); ISA:carboxamide(CHEBI:37622); ISA:amino alcohol(CHEBI:22478); ISA:pyrrolidines(CHEBI:38260); ISA:secondary alcohol(CHEBI:35681); ISA:tertiary amine(CHEBI:32876); ISA:guanidines(CHEBI:24436); ISA:organic disulfide(CHEBI:35489); ISA:lactam(CHEBI:24995); ISA:polyol(CHEBI:26191); ISA:organonitrogen compound(CHEBI:35352); ISA:carboxylic acid(CHEBI:33575); ISA:carbonyl compound(CHEBI:36586); ISA:imine(CHEBI:24783);
2017	67903	2014-10-17	67903	General	Suggested Classification:  ISA:cyclic peptide(CHEBI:23449); ISA:indoles(CHEBI:24828); ISA:aralkylamine(CHEBI:18000); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:pyrroles(CHEBI:26455); ISA:pyrrolidines(CHEBI:38260); ISA:carboxamide(CHEBI:37622); ISA:amino alcohol(CHEBI:22478); ISA:polyol(CHEBI:26191); ISA:organic disulfide(CHEBI:35489); ISA:tertiary amine(CHEBI:32876); ISA:lactam(CHEBI:24995); ISA:guanidines(CHEBI:24436); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352); ISA:monocarboxylic acid(CHEBI:25384); ISA:imine(CHEBI:24783); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);
2018	67906	2014-10-17	67906	General	Suggested Classification:  ISA:cyclic peptide(CHEBI:23449); ISA:indoles(CHEBI:24828); ISA:aralkylamine(CHEBI:18000); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:pyrroles(CHEBI:26455); ISA:pyrrolidines(CHEBI:38260); ISA:carboxamide(CHEBI:37622); ISA:amino alcohol(CHEBI:22478); ISA:polyol(CHEBI:26191); ISA:organic disulfide(CHEBI:35489); ISA:tertiary amine(CHEBI:32876); ISA:lactam(CHEBI:24995); ISA:guanidines(CHEBI:24436); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352); ISA:monocarboxylic acid(CHEBI:25384); ISA:imine(CHEBI:24783); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);
2019	67900	2014-10-17	67900	General	Suggested Classification:  ISA:naphthalenes(CHEBI:25477); ISA:pyrans(CHEBI:26407); ISA:carbonyl compound(CHEBI:36586); ISA:cyclohexanones(CHEBI:23482); ISA:delta-lactone(CHEBI:18946); ISA:ketone(CHEBI:17087); ISA:carboxylic ester(CHEBI:33308); ISA:oxanes(CHEBI:46942); ISA:dicarboxylic acid(CHEBI:35692); ISA:furans(CHEBI:24129); ISA:organonitrogen compound(CHEBI:35352); ISA:ether(CHEBI:25698);
2020	67902	2014-10-17	67902	General	Suggested Classification:  ISA:cyclic peptide(CHEBI:23449); ISA:indoles(CHEBI:24828); ISA:aralkylamine(CHEBI:18000); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:pyrroles(CHEBI:26455); ISA:pyrrolidines(CHEBI:38260); ISA:carboxamide(CHEBI:37622); ISA:amino alcohol(CHEBI:22478); ISA:polyol(CHEBI:26191); ISA:organic disulfide(CHEBI:35489); ISA:tertiary amine(CHEBI:32876); ISA:lactam(CHEBI:24995); ISA:guanidines(CHEBI:24436); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352); ISA:monocarboxylic acid(CHEBI:25384); ISA:imine(CHEBI:24783); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);
2021	67901	2014-10-17	67901	General	Suggested Classification:  ISA:cyclic peptide(CHEBI:23449); ISA:indoles(CHEBI:24828); ISA:aralkylamine(CHEBI:18000); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:pyrroles(CHEBI:26455); ISA:pyrrolidines(CHEBI:38260); ISA:carboxamide(CHEBI:37622); ISA:amino alcohol(CHEBI:22478); ISA:polyol(CHEBI:26191); ISA:organic disulfide(CHEBI:35489); ISA:tertiary amine(CHEBI:32876); ISA:lactam(CHEBI:24995); ISA:guanidines(CHEBI:24436); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352); ISA:monocarboxylic acid(CHEBI:25384); ISA:imine(CHEBI:24783); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);
